img_resolution 32
Files already downloaded and verified
img_resolution 32
Files already downloaded and verified
cifar_noniid 50000 100 dir
5000 41000 4000
cifar_noniid 10000 100 dir
0 6000 4000
kd_idx len 5000 out of 5000
Successfully loaded weights from pretrained resnet
self.update_layer_name was defined. ['adapter', 'bn1', 'bn2', 'fc.weight', 'fc.bias']
local finetune 확인####################: False
personalized cli 4 ep 0 batch 168  train Loss: 4.263 | Acc:36.686% | total 2704
personalized cli 1 ep 8 batch 135  train Loss: 8509.768 | Acc:49.816% | total 2176
personalized cli 1 ep 9 batch 135  train Loss: 8508.877 | Acc:48.621% | total 2176
cli 1 ep 0 batch 135  train Loss: 2.154 | Acc:46.691% | total 2176
cli 1 ep 1 batch 135  train Loss: 1.681 | Acc:56.664% | total 2176
cli 1 ep 2 batch 135  train Loss: 1.613 | Acc:57.399% | total 2176
cli 1 ep 3 batch 135  train Loss: 1.555 | Acc:58.226% | total 2176
cli 1 ep 4 batch 135  train Loss: 1.555 | Acc:58.410% | total 2176
cli 1 ep 5 batch 135  train Loss: 1.500 | Acc:59.007% | total 2176
cli 1 ep 6 batch 135  train Loss: 1.423 | Acc:60.662% | total 2176
cli 1 ep 7 batch 135  train Loss: 1.399 | Acc:62.040% | total 2176
cli 1 ep 8 batch 135  train Loss: 1.339 | Acc:63.373% | total 2176
cli 1 ep 9 batch 135  train Loss: 1.320 | Acc:63.006% | total 2176
personalized cli 15 ep 0 batch 114  train Loss: 8509.491 | Acc:48.207% | total 1840
personalized cli 15 ep 1 batch 114  train Loss: 8508.742 | Acc:48.207% | total 1840
personalized cli 15 ep 2 batch 114  train Loss: 8508.385 | Acc:46.033% | total 1840
personalized cli 15 ep 3 batch 114  train Loss: 8508.093 | Acc:48.533% | total 1840
personalized cli 15 ep 4 batch 114  train Loss: 8507.913 | Acc:47.989% | total 1840
personalized cli 15 ep 5 batch 114  train Loss: 8507.864 | Acc:48.207% | total 1840
personalized cli 15 ep 6 batch 114  train Loss: 8507.762 | Acc:47.228% | total 1840
personalized cli 15 ep 7 batch 114  train Loss: 8507.681 | Acc:49.457% | total 1840
personalized cli 15 ep 8 batch 114  train Loss: 8507.702 | Acc:47.609% | total 1840
personalized cli 15 ep 9 batch 114  train Loss: 8507.694 | Acc:47.065% | total 1840
cli 15 ep 0 batch 114  train Loss: 2.089 | Acc:46.576% | total 1840
cli 15 ep 1 batch 114  train Loss: 1.738 | Acc:54.511% | total 1840
cli 15 ep 2 batch 114  train Loss: 1.634 | Acc:57.120% | total 1840
cli 15 ep 3 batch 114  train Loss: 1.604 | Acc:57.011% | total 1840
cli 15 ep 4 batch 114  train Loss: 1.570 | Acc:57.554% | total 1840
cli 15 ep 5 batch 114  train Loss: 1.489 | Acc:58.696% | total 1840
cli 15 ep 6 batch 114  train Loss: 1.466 | Acc:60.707% | total 1840
cli 15 ep 7 batch 114  train Loss: 1.464 | Acc:60.054% | total 1840
cli 15 ep 8 batch 114  train Loss: 1.404 | Acc:60.163% | total 1840
cli 15 ep 9 batch 114  train Loss: 1.369 | Acc:61.630% | total 1840
personalized cli 7 ep 0 batch 184  train Loss: 8507.573 | Acc:53.209% | total 2960
personalized cli 7 ep 1 batch 184  train Loss: 8507.457 | Acc:52.770% | total 2960
personalized cli 7 ep 2 batch 184  train Loss: 8507.408 | Acc:54.257% | total 2960
personalized cli 7 ep 3 batch 184  train Loss: 8507.408 | Acc:52.872% | total 2960
personalized cli 7 ep 4 batch 184  train Loss: 8507.413 | Acc:52.196% | total 2960
personalized cli 7 ep 5 batch 184  train Loss: 8507.425 | Acc:53.649% | total 2960
personalized cli 7 ep 6 batch 184  train Loss: 8507.364 | Acc:53.784% | total 2960
personalized cli 7 ep 7 batch 184  train Loss: 8507.403 | Acc:53.142% | total 2960
personalized cli 7 ep 8 batch 184  train Loss: 8507.364 | Acc:53.649% | total 2960
personalized cli 7 ep 9 batch 184  train Loss: 8507.365 | Acc:53.682% | total 2960
cli 7 ep 0 batch 184  train Loss: 1.634 | Acc:59.797% | total 2960
cli 7 ep 1 batch 184  train Loss: 1.412 | Acc:61.385% | total 2960
cli 7 ep 2 batch 184  train Loss: 1.337 | Acc:63.446% | total 2960
cli 7 ep 3 batch 184  train Loss: 1.305 | Acc:65.236% | total 2960
cli 7 ep 4 batch 184  train Loss: 1.251 | Acc:66.014% | total 2960
cli 7 ep 5 batch 184  train Loss: 1.258 | Acc:65.608% | total 2960
cli 7 ep 6 batch 184  train Loss: 1.224 | Acc:65.676% | total 2960
cli 7 ep 7 batch 184  train Loss: 1.176 | Acc:66.926% | total 2960
cli 7 ep 8 batch 184  train Loss: 1.143 | Acc:67.770% | total 2960
cli 7 ep 9 batch 184  train Loss: 1.134 | Acc:68.007% | total 2960
personalized cli 11 ep 0 batch 158  train Loss: 8508.355 | Acc:42.807% | total 2544
personalized cli 11 ep 1 batch 158  train Loss: 8508.125 | Acc:42.178% | total 2544
personalized cli 11 ep 2 batch 158  train Loss: 8508.004 | Acc:42.256% | total 2544
personalized cli 11 ep 3 batch 158  train Loss: 8507.867 | Acc:42.807% | total 2544
personalized cli 11 ep 4 batch 158  train Loss: 8507.851 | Acc:44.025% | total 2544
personalized cli 11 ep 5 batch 158  train Loss: 8507.852 | Acc:43.200% | total 2544
personalized cli 11 ep 6 batch 158  train Loss: 8507.796 | Acc:45.440% | total 2544
personalized cli 11 ep 7 batch 158  train Loss: 8507.832 | Acc:43.160% | total 2544
personalized cli 11 ep 8 batch 158  train Loss: 8507.780 | Acc:44.772% | total 2544
personalized cli 11 ep 9 batch 158  train Loss: 8507.797 | Acc:44.575% | total 2544
cli 11 ep 0 batch 158  train Loss: 2.183 | Acc:45.086% | total 2544
cli 11 ep 1 batch 158  train Loss: 1.792 | Acc:52.476% | total 2544
cli 11 ep 2 batch 158  train Loss: 1.692 | Acc:53.538% | total 2544
cli 11 ep 3 batch 158  train Loss: 1.655 | Acc:54.245% | total 2544
cli 11 ep 4 batch 158  train Loss: 1.618 | Acc:54.992% | total 2544
cli 11 ep 5 batch 158  train Loss: 1.604 | Acc:55.149% | total 2544
cli 11 ep 6 batch 158  train Loss: 1.499 | Acc:57.390% | total 2544
cli 11 ep 7 batch 158  train Loss: 1.522 | Acc:57.311% | total 2544
cli 11 ep 8 batch 158  train Loss: 1.480 | Acc:59.041% | total 2544
cli 11 ep 9 batch 158  train Loss: 1.442 | Acc:59.984% | total 2544
personalized cli 18 ep 0 batch 169  train Loss: 8663.651 | Acc:20.735% | total 2720
personalized cli 18 ep 1 batch 169  train Loss: 8586.657 | Acc:33.676% | total 2720
personalized cli 18 ep 2 batch 169  train Loss: 8547.793 | Acc:36.507% | total 2720
personalized cli 18 ep 3 batch 169  train Loss: 8528.169 | Acc:36.507% | total 2720
personalized cli 18 ep 4 batch 169  train Loss: 8518.177 | Acc:38.787% | total 2720
personalized cli 18 ep 5 batch 169  train Loss: 8513.090 | Acc:41.581% | total 2720
personalized cli 18 ep 6 batch 169  train Loss: 8510.530 | Acc:41.985% | total 2720
personalized cli 18 ep 7 batch 169  train Loss: 8509.313 | Acc:38.934% | total 2720
personalized cli 18 ep 8 batch 169  train Loss: 8508.634 | Acc:39.596% | total 2720
personalized cli 18 ep 9 batch 169  train Loss: 8508.249 | Acc:41.360% | total 2720
cli 18 ep 0 batch 169  train Loss: 2.231 | Acc:43.934% | total 2720
cli 18 ep 1 batch 169  train Loss: 1.826 | Acc:51.287% | total 2720
cli 18 ep 2 batch 169  train Loss: 1.740 | Acc:52.721% | total 2720
cli 18 ep 3 batch 169  train Loss: 1.707 | Acc:52.941% | total 2720
cli 18 ep 4 batch 169  train Loss: 1.692 | Acc:53.088% | total 2720
cli 18 ep 5 batch 169  train Loss: 1.606 | Acc:55.551% | total 2720
cli 18 ep 6 batch 169  train Loss: 1.583 | Acc:55.294% | total 2720
cli 18 ep 7 batch 169  train Loss: 1.557 | Acc:56.581% | total 2720
cli 18 ep 8 batch 169  train Loss: 1.501 | Acc:57.721% | total 2720
cli 18 ep 9 batch 169  train Loss: 1.526 | Acc:56.287% | total 2720
personalized cli 6 ep 0 batch 88  train Loss: 8507.637 | Acc:55.618% | total 1424
personalized cli 6 ep 1 batch 88  train Loss: 8507.533 | Acc:56.601% | total 1424
personalized cli 6 ep 2 batch 88  train Loss: 8507.393 | Acc:58.989% | total 1424
personalized cli 6 ep 3 batch 88  train Loss: 8507.426 | Acc:55.197% | total 1424
personalized cli 6 ep 4 batch 88  train Loss: 8507.400 | Acc:56.320% | total 1424
personalized cli 6 ep 5 batch 88  train Loss: 8507.261 | Acc:59.480% | total 1424
personalized cli 6 ep 6 batch 88  train Loss: 8507.320 | Acc:56.671% | total 1424
personalized cli 6 ep 7 batch 88  train Loss: 8507.276 | Acc:57.795% | total 1424
personalized cli 6 ep 8 batch 88  train Loss: 8507.287 | Acc:58.006% | total 1424
personalized cli 6 ep 9 batch 88  train Loss: 8507.318 | Acc:57.865% | total 1424
cli 6 ep 0 batch 88  train Loss: 1.690 | Acc:58.076% | total 1424
cli 6 ep 1 batch 88  train Loss: 1.462 | Acc:62.360% | total 1424
cli 6 ep 2 batch 88  train Loss: 1.410 | Acc:64.326% | total 1424
cli 6 ep 3 batch 88  train Loss: 1.218 | Acc:67.486% | total 1424
cli 6 ep 4 batch 88  train Loss: 1.206 | Acc:67.837% | total 1424
cli 6 ep 5 batch 88  train Loss: 1.189 | Acc:67.556% | total 1424
cli 6 ep 6 batch 88  train Loss: 1.156 | Acc:69.452% | total 1424
cli 6 ep 7 batch 88  train Loss: 1.140 | Acc:69.452% | total 1424
cli 6 ep 8 batch 88  train Loss: 1.164 | Acc:69.031% | total 1424
cli 6 ep 9 batch 88  train Loss: 1.106 | Acc:70.365% | total 1424
FedAveraging update ['adapter', 'bn1', 'bn2', 'fc.weight', 'fc.bias']
서버 모델의 총 파라미터 수: 12,628,132
서버 모델의 학습 가능한 파라미터 수: 1,459,428
init_perf_on_val:  37.3
use kd dataset cifar100
Server Batch[000/500] KD:0.0612 ValAcc26.92
Server Batch[001/500] KD:0.2707 ValAcc28.2
Server Batch[002/500] KD:0.1412 ValAcc27.88
Server Batch[003/500] KD:0.1328 ValAcc29.74
Server Batch[004/500] KD:0.1220 ValAcc32.22
Server Batch[005/500] KD:0.1590 ValAcc32.04
Server Batch[006/500] KD:0.1162 ValAcc32.26
Server Batch[007/500] KD:0.1032 ValAcc30.92
Server Batch[008/500] KD:0.1579 ValAcc30.4
Server Batch[009/500] KD:0.0915 ValAcc29.5
Server Batch[010/500] KD:0.0924 ValAcc29.8
Server Batch[011/500] KD:0.1012 ValAcc29.98
Server Batch[012/500] KD:0.0925 ValAcc30.84
Server Batch[013/500] KD:0.0821 ValAcc31.58
Server Batch[014/500] KD:0.2193 ValAcc30.88
Server Batch[015/500] KD:0.0833 ValAcc30.44
Server Batch[016/500] KD:0.0885 ValAcc30.64
Server Batch[017/500] KD:0.1085 ValAcc30.2
Server Batch[018/500] KD:0.0919 ValAcc29.76
Server Batch[019/500] KD:0.0819 ValAcc30.34
Server Batch[020/500] KD:0.0844 ValAcc30.18
Server Batch[021/500] KD:0.0809 ValAcc30.54
Server Batch[022/500] KD:0.0741 ValAcc30.28
Server Batch[023/500] KD:0.0878 ValAcc30.36
Server Batch[024/500] KD:0.0713 ValAcc30.66
Server Batch[025/500] KD:0.0790 ValAcc30.54
Server Batch[026/500] KD:0.0702 ValAcc31.1
Server Batch[027/500] KD:0.0745 ValAcc31.22
Server Batch[028/500] KD:0.0691 ValAcc31.88
Server Batch[029/500] KD:0.0920 ValAcc30.84
Server Batch[030/500] KD:0.0687 ValAcc30.32
Server Batch[031/500] KD:0.0603 ValAcc29.68
Server Batch[032/500] KD:0.0922 ValAcc30.14
Server Batch[033/500] KD:0.0801 ValAcc29.54
Server Batch[034/500] KD:0.0655 ValAcc30.26
Server Batch[035/500] KD:0.0633 ValAcc29.4
Server Batch[036/500] KD:0.0614 ValAcc30.0
Server Batch[037/500] KD:0.0648 ValAcc29.96
Server Batch[038/500] KD:0.0676 ValAcc30.66
Server Batch[039/500] KD:0.0600 ValAcc30.92
Server Batch[040/500] KD:0.0627 ValAcc30.54
Server Batch[041/500] KD:0.0600 ValAcc31.2
Server Batch[042/500] KD:0.0612 ValAcc30.96
Server Batch[043/500] KD:0.0585 ValAcc31.02
Server Batch[044/500] KD:0.0726 ValAcc30.68
Server Batch[045/500] KD:0.0550 ValAcc30.78
Server Batch[046/500] KD:0.0636 ValAcc30.56
Server Batch[047/500] KD:0.0562 ValAcc31.04
Server Batch[048/500] KD:0.0606 ValAcc32.02
Server Batch[049/500] KD:0.0552 ValAcc32.22
Server Batch[050/500] KD:0.1577 ValAcc32.64
Server Batch[051/500] KD:0.0750 ValAcc32.08
Server Batch[052/500] KD:0.0674 ValAcc31.74
Server Batch[053/500] KD:0.0986 ValAcc30.9
Server Batch[054/500] KD:0.0690 ValAcc30.78
Server Batch[055/500] KD:0.0654 ValAcc30.26
Server Batch[056/500] KD:0.2445 ValAcc30.28
Server Batch[057/500] KD:0.0797 ValAcc30.38
Server Batch[058/500] KD:0.0872 ValAcc30.18
Server Batch[059/500] KD:0.0851 ValAcc30.9
Server Batch[060/500] KD:0.0774 ValAcc30.2
Server Batch[061/500] KD:0.0642 ValAcc31.76
Server Batch[062/500] KD:0.1042 ValAcc31.74
Server Batch[063/500] KD:0.0693 ValAcc31.78
Server Batch[064/500] KD:0.0655 ValAcc31.3
Server Batch[065/500] KD:0.2003 ValAcc30.5
Server Batch[066/500] KD:0.0627 ValAcc30.44
Server Batch[067/500] KD:0.0681 ValAcc30.74
Server Batch[068/500] KD:0.0850 ValAcc31.3
Server Batch[069/500] KD:0.1031 ValAcc31.04
Server Batch[070/500] KD:0.0762 ValAcc32.1
Server Batch[071/500] KD:0.0602 ValAcc32.5
Server Batch[072/500] KD:0.0648 ValAcc32.8
Server Batch[073/500] KD:0.0692 ValAcc31.84
Server Batch[074/500] KD:0.0593 ValAcc31.18
Server Batch[075/500] KD:0.0969 ValAcc31.62
Server Batch[076/500] KD:0.0634 ValAcc31.3
Server Batch[077/500] KD:0.0650 ValAcc30.7
Server Batch[078/500] KD:0.1018 ValAcc31.0
Server Batch[079/500] KD:0.0596 ValAcc30.9
Server Batch[080/500] KD:0.0611 ValAcc31.0
Server Batch[081/500] KD:0.0705 ValAcc31.62
Server Batch[082/500] KD:0.1161 ValAcc31.24
Server Batch[083/500] KD:0.0614 ValAcc30.58
Server Batch[084/500] KD:0.0587 ValAcc30.9
Server Batch[085/500] KD:0.0676 ValAcc31.04
Server Batch[086/500] KD:0.0645 ValAcc31.3
Server Batch[087/500] KD:0.0593 ValAcc31.26
Server Batch[088/500] KD:0.0720 ValAcc30.74
Server Batch[089/500] KD:0.0878 ValAcc30.56
Server Batch[090/500] KD:0.0601 ValAcc31.32
Server Batch[091/500] KD:0.0618 ValAcc30.88
Server Batch[092/500] KD:0.0673 ValAcc30.88
Server Batch[093/500] KD:0.0640 ValAcc30.02
Server Batch[094/500] KD:0.0575 ValAcc30.34
Server Batch[095/500] KD:0.0812 ValAcc30.7
Server Batch[096/500] KD:0.0559 ValAcc31.02
Server Batch[097/500] KD:0.0621 ValAcc31.52
Server Batch[098/500] KD:0.0619 ValAcc31.66
Server Batch[099/500] KD:0.0787 ValAcc31.9
Server Batch[100/500] KD:0.0558 ValAcc31.76
Server Batch[101/500] KD:0.0564 ValAcc32.1
Server Batch[102/500] KD:0.0553 ValAcc32.46
Server Batch[103/500] KD:0.0509 ValAcc32.18
Server Batch[104/500] KD:0.0698 ValAcc31.86
Server Batch[105/500] KD:0.0472 ValAcc32.14
Server Batch[106/500] KD:0.0515 ValAcc32.06
Server Batch[107/500] KD:0.0535 ValAcc31.94
Server Batch[108/500] KD:0.0528 ValAcc31.82
Server Batch[109/500] KD:0.0523 ValAcc32.18
Server Batch[110/500] KD:0.0660 ValAcc31.82
Server Batch[111/500] KD:0.0497 ValAcc32.16
Server Batch[112/500] KD:0.0557 ValAcc32.68
Server Batch[113/500] KD:0.0537 ValAcc32.22
Server Batch[114/500] KD:0.0503 ValAcc32.7
Server Batch[115/500] KD:0.0503 ValAcc32.58
Server Batch[116/500] KD:0.1354 ValAcc32.88
Server Batch[117/500] KD:0.0490 ValAcc32.24
Server Batch[118/500] KD:0.0690 ValAcc32.26
Server Batch[119/500] KD:0.0610 ValAcc31.98
Server Batch[120/500] KD:0.0544 ValAcc32.56
Server Batch[121/500] KD:0.0460 ValAcc32.72
Server Batch[122/500] KD:0.0565 ValAcc32.72
Server Batch[123/500] KD:0.0713 ValAcc32.6
Server Batch[124/500] KD:0.0483 ValAcc33.3
Server Batch[125/500] KD:0.2077 ValAcc31.74
Server Batch[126/500] KD:0.0562 ValAcc31.52
Server Batch[127/500] KD:0.0582 ValAcc30.78
Server Batch[128/500] KD:0.0587 ValAcc31.18
Server Batch[129/500] KD:0.0875 ValAcc32.08
Server Batch[130/500] KD:0.0544 ValAcc32.42
Server Batch[131/500] KD:0.0522 ValAcc32.44
Server Batch[132/500] KD:0.0533 ValAcc32.44
Server Batch[133/500] KD:0.0608 ValAcc32.54
Server Batch[134/500] KD:0.0999 ValAcc32.12
Server Batch[135/500] KD:0.0716 ValAcc31.34
Server Batch[136/500] KD:0.0711 ValAcc31.38
Server Batch[137/500] KD:0.0597 ValAcc30.76
Server Batch[138/500] KD:0.0550 ValAcc30.98
Server Batch[139/500] KD:0.1372 ValAcc31.04
Server Batch[140/500] KD:0.0730 ValAcc31.04
Server Batch[141/500] KD:0.0706 ValAcc32.14
Server Batch[142/500] KD:0.0705 ValAcc32.38
Server Batch[143/500] KD:0.1248 ValAcc32.34
Server Batch[144/500] KD:0.1077 ValAcc32.9
Server Batch[145/500] KD:0.0536 ValAcc32.56
Server Batch[146/500] KD:0.0700 ValAcc32.14
Server Batch[147/500] KD:0.0615 ValAcc31.34
Server Batch[148/500] KD:0.0789 ValAcc30.92
Server Batch[149/500] KD:0.2593 ValAcc31.1
Server Batch[150/500] KD:0.0789 ValAcc30.82
Server Batch[151/500] KD:0.0620 ValAcc31.0
Server Batch[152/500] KD:0.0700 ValAcc31.06
Server Batch[153/500] KD:0.0755 ValAcc31.36
Server Batch[154/500] KD:0.0743 ValAcc32.56
Server Batch[155/500] KD:0.0699 ValAcc32.28
Server Batch[156/500] KD:0.0688 ValAcc32.7
Server Batch[157/500] KD:0.0662 ValAcc33.18
Server Batch[158/500] KD:0.0739 ValAcc33.38
Server Batch[159/500] KD:0.0570 ValAcc32.82
Server Batch[160/500] KD:0.0685 ValAcc33.2
Server Batch[161/500] KD:0.1826 ValAcc31.64
Server Batch[162/500] KD:0.0560 ValAcc31.24
Server Batch[163/500] KD:0.0612 ValAcc31.32
Server Batch[164/500] KD:0.0600 ValAcc31.06
Server Batch[165/500] KD:0.0627 ValAcc31.32
Server Batch[166/500] KD:0.0570 ValAcc31.66
Server Batch[167/500] KD:0.0753 ValAcc33.18
Server Batch[168/500] KD:0.0628 ValAcc33.08
Server Batch[169/500] KD:0.0509 ValAcc32.66
Server Batch[170/500] KD:0.0536 ValAcc33.54
Server Batch[171/500] KD:0.0553 ValAcc32.9
Server Batch[172/500] KD:0.0635 ValAcc33.06
Server Batch[173/500] KD:0.0481 ValAcc32.3
Server Batch[174/500] KD:0.0507 ValAcc32.32
Server Batch[175/500] KD:0.0776 ValAcc31.84
Server Batch[176/500] KD:0.0657 ValAcc31.96
Server Batch[177/500] KD:0.0469 ValAcc32.5
Server Batch[178/500] KD:0.0518 ValAcc32.78
Server Batch[179/500] KD:0.0545 ValAcc32.76
Server Batch[180/500] KD:0.0581 ValAcc32.2
Server Batch[181/500] KD:0.0491 ValAcc33.0
Server Batch[182/500] KD:0.0471 ValAcc33.0
Server Batch[183/500] KD:0.0484 ValAcc32.42
Server Batch[184/500] KD:0.0505 ValAcc32.62
Server Batch[185/500] KD:0.0597 ValAcc32.28
Server Batch[186/500] KD:0.0483 ValAcc32.5
Server Batch[187/500] KD:0.0436 ValAcc32.58
Server Batch[188/500] KD:0.0533 ValAcc32.46
Server Batch[189/500] KD:0.0448 ValAcc32.32
Server Batch[190/500] KD:0.0468 ValAcc32.44
Server Batch[191/500] KD:0.0501 ValAcc32.38
Server Batch[192/500] KD:0.0454 ValAcc32.7
Server Batch[193/500] KD:0.0468 ValAcc33.0
Server Batch[194/500] KD:0.0444 ValAcc32.2
Server Batch[195/500] KD:0.0457 ValAcc32.32
Server Batch[196/500] KD:0.0431 ValAcc33.28
Server Batch[197/500] KD:0.0423 ValAcc32.8
Server Batch[198/500] KD:0.0511 ValAcc31.9
Server Batch[199/500] KD:0.0445 ValAcc32.7
Server Batch[200/500] KD:0.0640 ValAcc32.14
Server Batch[201/500] KD:0.0413 ValAcc32.26
Server Batch[202/500] KD:0.0576 ValAcc32.48
Server Batch[203/500] KD:0.0664 ValAcc32.06
Server Batch[204/500] KD:0.0525 ValAcc32.9
Server Batch[205/500] KD:0.0484 ValAcc32.6
Server Batch[206/500] KD:0.0564 ValAcc32.48
Server Batch[207/500] KD:0.0492 ValAcc32.64
Server Batch[208/500] KD:0.0469 ValAcc33.04
Server Batch[209/500] KD:0.1216 ValAcc32.9
Server Batch[210/500] KD:0.0386 ValAcc32.54
Server Batch[211/500] KD:0.0484 ValAcc32.08
Server Batch[212/500] KD:0.0485 ValAcc32.74
Server Batch[213/500] KD:0.0423 ValAcc32.36
Server Batch[214/500] KD:0.0466 ValAcc32.5
Server Batch[215/500] KD:0.1237 ValAcc31.9
Server Batch[216/500] KD:0.0852 ValAcc32.7
Server Batch[217/500] KD:0.0458 ValAcc31.68
Server Batch[218/500] KD:0.0699 ValAcc31.76
Server Batch[219/500] KD:0.0513 ValAcc32.0
Server Batch[220/500] KD:0.0599 ValAcc32.52
Server Batch[221/500] KD:0.0790 ValAcc31.98
Server Batch[222/500] KD:0.0473 ValAcc32.54
Server Batch[223/500] KD:0.0624 ValAcc31.92
Server Batch[224/500] KD:0.0719 ValAcc31.54
Server Batch[225/500] KD:0.0578 ValAcc31.06
Server Batch[226/500] KD:0.0724 ValAcc30.96
Server Batch[227/500] KD:0.0514 ValAcc30.72
Server Batch[228/500] KD:0.0628 ValAcc30.64
Server Batch[229/500] KD:0.0486 ValAcc29.8
Server Batch[230/500] KD:0.0461 ValAcc30.56
Server Batch[231/500] KD:0.0513 ValAcc30.26
Server Batch[232/500] KD:0.0472 ValAcc31.2
Server Batch[233/500] KD:0.0514 ValAcc32.04
Server Batch[234/500] KD:0.0565 ValAcc31.82
Server Batch[235/500] KD:0.0444 ValAcc32.1
Server Batch[236/500] KD:0.1463 ValAcc32.16
Server Batch[237/500] KD:0.0480 ValAcc32.36
Server Batch[238/500] KD:0.0487 ValAcc31.82
Server Batch[239/500] KD:0.0550 ValAcc31.78
Server Batch[240/500] KD:0.0518 ValAcc32.14
Server Batch[241/500] KD:0.0492 ValAcc31.94
Server Batch[242/500] KD:0.0499 ValAcc32.5
Server Batch[243/500] KD:0.0553 ValAcc32.48
Server Batch[244/500] KD:0.0436 ValAcc32.16
Server Batch[245/500] KD:0.0611 ValAcc32.28
Server Batch[246/500] KD:0.0423 ValAcc32.14
Server Batch[247/500] KD:0.0451 ValAcc32.52
Server Batch[248/500] KD:0.0642 ValAcc32.98
Server Batch[249/500] KD:0.0567 ValAcc32.28
Server Batch[250/500] KD:0.0438 ValAcc31.98
Server Batch[251/500] KD:0.0700 ValAcc31.88
Server Batch[252/500] KD:0.0441 ValAcc31.88
Server Batch[253/500] KD:0.0441 ValAcc32.26
Server Batch[254/500] KD:0.0522 ValAcc31.68
Server Batch[255/500] KD:0.0447 ValAcc32.06
Server Batch[256/500] KD:0.0460 ValAcc31.84
Server Batch[257/500] KD:0.0429 ValAcc31.68
Server Batch[258/500] KD:0.0430 ValAcc32.6
Server Batch[259/500] KD:0.0441 ValAcc31.96
Server Batch[260/500] KD:0.0380 ValAcc32.5
Server Batch[261/500] KD:0.0486 ValAcc31.9
Server Batch[262/500] KD:0.0415 ValAcc32.0
Server Batch[263/500] KD:0.0447 ValAcc32.38
Server Batch[264/500] KD:0.0469 ValAcc32.74
Server Batch[265/500] KD:0.0442 ValAcc32.1
Server Batch[266/500] KD:0.0533 ValAcc31.7
Server Batch[267/500] KD:0.0412 ValAcc32.54
Server Batch[268/500] KD:0.0397 ValAcc32.0
Server Batch[269/500] KD:0.0494 ValAcc31.88
Server Batch[270/500] KD:0.0407 ValAcc32.08
Server Batch[271/500] KD:0.0405 ValAcc31.42
Server Batch[272/500] KD:0.0537 ValAcc31.98
Server Batch[273/500] KD:0.0395 ValAcc32.56
Server Batch[274/500] KD:0.0386 ValAcc32.5
Server Batch[275/500] KD:0.0459 ValAcc32.16
Server Batch[276/500] KD:0.0398 ValAcc32.08
Server Batch[277/500] KD:0.0435 ValAcc32.52
Server Batch[278/500] KD:0.0440 ValAcc31.92
Server Batch[279/500] KD:0.0423 ValAcc33.16
Server Batch[280/500] KD:0.0399 ValAcc31.86
Server Batch[281/500] KD:0.0414 ValAcc32.8
Server Batch[282/500] KD:0.0402 ValAcc32.82
Server Batch[283/500] KD:0.0641 ValAcc32.6
Server Batch[284/500] KD:0.0381 ValAcc32.34
Server Batch[285/500] KD:0.0372 ValAcc32.54
Server Batch[286/500] KD:0.0375 ValAcc32.28
Server Batch[287/500] KD:0.0388 ValAcc32.34
Server Batch[288/500] KD:0.0392 ValAcc32.1
Server Batch[289/500] KD:0.0384 ValAcc32.52
Server Batch[290/500] KD:0.0489 ValAcc32.34
Server Batch[291/500] KD:0.0419 ValAcc32.4
Server Batch[292/500] KD:0.0390 ValAcc32.22
Server Batch[293/500] KD:0.0360 ValAcc32.94
Server Batch[294/500] KD:0.0384 ValAcc31.76
Server Batch[295/500] KD:0.0360 ValAcc32.14
Server Batch[296/500] KD:0.0729 ValAcc32.3
Server Batch[297/500] KD:0.0404 ValAcc32.32
Server Batch[298/500] KD:0.0378 ValAcc32.06
Server Batch[299/500] KD:0.0648 ValAcc32.28
Server Batch[300/500] KD:0.0381 ValAcc31.86
Server Batch[301/500] KD:0.0438 ValAcc32.62
Server Batch[302/500] KD:0.0382 ValAcc31.74
Server Batch[303/500] KD:0.0443 ValAcc32.48
Server Batch[304/500] KD:0.0411 ValAcc32.12
Server Batch[305/500] KD:0.0351 ValAcc32.42
Server Batch[306/500] KD:0.0490 ValAcc31.6
Server Batch[307/500] KD:0.0357 ValAcc32.58
Server Batch[308/500] KD:0.0464 ValAcc31.8
Server Batch[309/500] KD:0.0467 ValAcc32.42
Server Batch[310/500] KD:0.0357 ValAcc32.66
Server Batch[311/500] KD:0.0635 ValAcc31.86
Server Batch[312/500] KD:0.0379 ValAcc31.88
